62034707210,A1296355,Consumption,6/1/2015,No,0.149,0.113,0.072,0.078,0.06,0.084,0.054,0.085,0.055,0.079,0.059,0.07,0.254,0.333,0.373,0.207,0.17,0.062,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.001,0.073,0.889,0.973,0.593,0.489,0.597,1.031,0.959,0.553,0.52,0.246,0.251,0.194,0.237,0.24,0.204,0.187,0.173
62034707210,A1296355,Consumption,7/1/2015,No,0.165,0.142,0.149,0.113,0.128,0.132,0.096,0.113,0.107,0.062,0.095,0.092,0.133,0.176,0.068,0.101,0.034,0.337,0.001,0.021,0.0,0.0,0.104,0.856,0.947,0.268,0.455,0.799,0.434,0.734,0.688,0.554,0.958,0.481,0.047,0.473,0.51,0.505,0.645,1.117,0.316,0.342,0.369,0.295,0.298,0.248,0.283,0.36
62034707210,A1296355,Consumption,8/1/2015,No,0.304,0.295,0.318,0.76,0.582,0.501,0.27,0.199,0.226,0.201,0.217,0.268,0.215,0.208,0.258,0.169,0.001,0.032,0.018,0.058,0.746,0.629,0.006,0.016,0.021,0.43,0.349,0.365,0.294,0.748,0.765,0.53,0.052,0.173,0.184,0.139,0.233,0.412,1.025,0.898,0.243,0.235,0.202,0.21,0.164,0.091,0.132,0.194
62034707210,A1296355,Consumption,9/1/2015,No,0.227,0.206,0.304,0.197,0.235,0.243,0.223,0.167,0.172,0.21,0.16,0.187,0.203,0.486,0.245,0.285,0.14,0.089,0.025,0.054,0.004,0.045,0.023,0.496,1.077,0.767,0.635,0.635,0.44,0.873,0.212,0.114,0.111,0.796,1.777,1.4,0.744,0.293,0.443,0.351,0.394,1.086,0.318,0.184,0.174,0.142,0.131,0.14
62034707210,A1296355,Consumption,10/1/2015,No,0.125,0.157,0.123,0.147,0.119,0.142,0.132,0.123,0.149,0.125,0.14,0.124,0.117,0.348,0.717,0.467,0.578,1.239,0.892,0.248,0.466,0.0,0.0,0.114,0.658,0.231,0.014,0.0,0.0,0.0,0.337,0.054,0.0,0.0,0.556,0.644,1.396,0.608,0.25,0.331,0.322,0.315,0.284,0.656,0.674,0.666,0.133,0.095
62034707210,A1296355,Consumption,11/1/2015,No,0.139,0.091,0.131,0.087,0.124,0.104,0.111,0.114,0.088,0.126,0.09,0.131,0.109,0.218,1.171,0.612,0.309,0.682,0.884,0.713,0.068,0.007,0.035,0.0,0.046,0.0,0.0,0.002,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.291,0.622,1.9,0.474,0.337,0.314,0.29,0.185,0.175,0.125,0.137
62034707210,A1296355,Consumption,12/1/2015,No,0.128,0.106,0.115,0.089,0.171,0.153,0.102,0.104,0.067,0.102,0.073,0.093,0.082,0.147,0.05,0.073,0.01,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.001,0.044,0.235,0.476,0.157,0.285,1.086,2.415,1.453,0.713,0.657,0.376,0.72,1.078,1.012,0.285,0.257,0.177,0.197,0.29
62034707210,A1296355,Consumption,13/1/2015,No,0.201,0.153,0.179,0.147,0.19,0.218,0.165,0.307,0.293,0.288,0.216,0.201,0.225,0.286,0.349,0.349,0.325,0.267,0.27,0.207,0.001,0.007,0.005,0.016,0.033,0.0,0.042,0.0,0.0,0.032,0.0,0.034,1.152,0.543,0.664,0.498,0.07,0.206,0.519,0.503,0.355,0.379,0.279,0.194,0.193,0.135,0.135,0.111
62034707210,A1296355,Consumption,14/1/2015,No,0.129,0.086,0.135,0.093,0.111,0.092,0.122,0.071,0.118,0.082,0.114,0.079,0.116,0.952,0.127,0.387,0.096,1.258,1.254,0.573,1.319,0.732,0.496,0.103,0.015,0.071,0.085,0.058,1.116,1.023,0.855,0.038,0.0,0.001,0.0,0.0,0.015,0.175,0.094,0.084,0.138,0.065,0.114,0.102,0.121,0.08,0.084,0.079
62034707210,A1296355,Generation,14/1/2015,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.132,0.083,0.205,0.269,0.003,0.038,0.0,0.106,0.124,0.057,0.055,0.064,0.009,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62034707210,A1296355,Consumption,15/1/2015,No,0.065,0.079,0.049,0.095,0.059,0.091,0.053,0.063,0.08,0.057,0.089,0.134,0.355,0.345,0.194,0.164,0.17,0.198,0.086,0.154,0.112,0.102,0.025,0.0,0.0,0.0,0.0,0.0,0.015,0.029,0.028,0.0,0.332,0.375,0.504,0.0,0.0,0.005,0.03,0.118,0.408,0.382,0.115,0.157,0.076,0.087,0.053,0.077
62034707210,A1296355,Generation,15/1/2015,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.011,0.08,0.261,0.199,0.423,0.561,0.509,0.342,0.273,0.432,0.307,0.134,0.065,0.087,0.075,0.04,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62034707210,A1296355,Consumption,16/1/2015,No,0.061,0.076,0.069,0.054,0.076,0.051,0.089,0.054,0.073,0.059,0.05,0.079,0.053,0.457,0.263,1.067,0.768,0.322,0.018,0.03,0.016,0.0,0.348,0.353,0.308,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.017,0.046,0.027,0.048,0.268,0.287,0.196,0.184,0.222,0.187,0.143,0.118,0.143,0.093
